timesteps_total,custom_metrics/game_result/num_pass_attempts_mean,custom_metrics/game_result/num_pass_success_mean,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
4516400,55.16,0.32,-0.09,0.01,0.367877118,3.992411194,0.106257623
4519200,56.71,0.31,-0.11,0.02,0.368522982,3.991004805,0.106267101
4522000,58.59,0.32,-0.08,0.02,0.367844977,3.991879117,0.106213414
4524800,55.34,0.3,-0.09,0.02,0.36760563,3.992710458,0.106224761
4527600,58.44,0.31,-0.1,0.01,0.367125578,3.993774126,0.106226591
4530400,57.38,0.32,-0.1,0.01,0.367209546,3.993100112,0.106193342
4533200,62.3,0.31,-0.1,0.01,0.367182912,3.993976328,0.106226589
4536000,62.51,0.3,-0.08,0.01,0.367559029,3.992722215,0.106195129
4538800,67.25,0.33,-0.08,0,0.367567406,3.993091992,0.106216505
4541600,63.34,0.3,-0.07,0,0.367919644,3.992853741,0.106238187
4544400,65.35,0.31,-0.07,0,0.367888694,3.992691958,0.106219713
4547200,65.91,0.33,-0.05,0.01,0.367678467,3.992901403,0.106208949
4550000,65.06,0.32,-0.06,0.01,0.36823684,3.992099583,0.106229697
4552800,58.48,0.3,-0.05,0.03,0.368348015,3.992318693,0.106263001
4555600,62.35,0.32,-0.08,0.03,0.368218148,3.992856411,0.106273775
4558400,59.17,0.33,-0.05,0.03,0.368145889,3.993255683,0.106285207
4561200,63.33,0.39,-0.05,0.03,0.367989436,3.993202781,0.106271375
4564000,60.92,0.41,-0.05,0.04,0.367986239,3.994224482,0.106332331
4566800,58.41,0.41,-0.04,0.05,0.367776271,3.995345978,0.106363
4569600,59.17,0.4,-0.05,0.04,0.367816932,3.995240376,0.10635244
4572400,57.34,0.4,-0.03,0.05,0.367989767,3.995391444,0.1063656
4575200,51.85,0.4,-0.04,0.05,0.367971273,3.99527385,0.106351814
4578000,49.83,0.33,-0.03,0.07,0.36780544,3.996383995,0.106385111
4580800,49.58,0.33,-0.05,0.05,0.367992235,3.995871454,0.106370533
4583600,53.46,0.36,-0.06,0.05,0.367613311,3.995981866,0.106336313
4586400,56.37,0.37,-0.08,0.04,0.367424344,3.9960662,0.106301233
4589200,59.78,0.42,-0.09,0.04,0.367231572,3.997051596,0.106340706
4592000,62.11,0.46,-0.11,0.03,0.367462226,3.996259483,0.106304697
4594800,67.16,0.46,-0.12,0.03,0.367271734,3.995823613,0.106245554
4597600,70.63,0.46,-0.14,0.01,0.367506112,3.995200251,0.106239766
4600400,71.33,0.42,-0.13,0.01,0.36738338,3.995074064,0.106231915
4603200,68.04,0.39,-0.12,0.01,0.367665234,3.995308726,0.106248537
4606000,62.27,0.33,-0.09,0.02,0.36709038,3.996134914,0.106233179
4608800,60.56,0.31,-0.1,0.01,0.367450532,3.995545331,0.106220676
4611600,56.92,0.34,-0.08,0.02,0.367767859,3.995625997,0.106270158
4614400,52.99,0.33,-0.05,0.02,0.367558091,3.996089248,0.106256136
4617200,56.97,0.38,-0.08,0.02,0.36722938,3.99728879,0.10627841
4620000,56.79,0.4,-0.07,0.04,0.367151178,3.998167656,0.106329129
4622800,61.09,0.37,-0.06,0.04,0.367269974,3.998324856,0.106381356
4625600,66.82,0.39,-0.08,0.03,0.367735902,3.997193356,0.106337189
4628400,69.67,0.29,-0.05,0.06,0.367305175,3.998801012,0.106379477
4631200,70.02,0.24,-0.06,0.06,0.367574633,3.996994315,0.106287723
4634000,69.37,0.24,-0.07,0.05,0.367881162,3.997096918,0.106322334
4636800,70.92,0.2,-0.04,0.06,0.368217708,3.99570886,0.106276626
4639600,72.18,0.18,-0.08,0.06,0.368735655,3.994493037,0.106252461
4642400,72.43,0.19,-0.08,0.06,0.36887507,3.993878811,0.106219053
4645200,67.64,0.25,-0.08,0.06,0.368712914,3.994487863,0.106248917
4648000,70.44,0.27,-0.12,0.03,0.368585043,3.995028426,0.106264842
4650800,66.81,0.29,-0.11,0.04,0.368699507,3.99564627,0.106331392
4653600,67.88,0.34,-0.11,0.04,0.368641844,3.995514073,0.106330699
4656400,63.38,0.38,-0.14,0.02,0.368483709,3.996375732,0.106363364
4659200,62.5,0.37,-0.08,0.04,0.368303724,3.997388159,0.106415641
4662000,62.95,0.41,-0.08,0.03,0.368126432,3.997945636,0.106416236
4664800,60.63,0.37,-0.07,0.04,0.368090379,3.997426966,0.106385788
4667600,62.7,0.4,-0.07,0.03,0.368366984,3.996605265,0.106327991
4670400,62.23,0.41,-0.06,0.04,0.368103037,3.996679343,0.106274008
4673200,63.13,0.4,-0.09,0.04,0.36840482,3.996379911,0.10625117
4676000,67.54,0.43,-0.06,0.06,0.368059217,3.996884114,0.106244868
4678800,64.17,0.46,-0.11,0.04,0.368233132,3.99707046,0.106275212
4681600,62.87,0.45,-0.11,0.04,0.368320302,3.996855649,0.10628958
4684400,62.67,0.42,-0.12,0.03,0.368226348,3.99785098,0.106339721
4687200,61.82,0.41,-0.1,0.03,0.368100612,3.997867142,0.106334551
4690000,57.43,0.41,-0.08,0.02,0.368116527,3.998229937,0.106398508
4692800,52.53,0.4,-0.09,0.01,0.368058537,3.998326,0.106363777
4695600,54.74,0.37,-0.09,0.01,0.368186535,3.997771357,0.106371505
4698400,55.5,0.33,-0.08,0.01,0.368046874,3.997726434,0.106319458
4701200,56.44,0.35,-0.08,0.01,0.368281871,3.996659911,0.106290802
4704000,55.24,0.32,-0.08,0.01,0.368511114,3.996722559,0.106316192
4706800,61,0.27,-0.09,0.01,0.368569477,3.996311317,0.106271409
4709600,63.85,0.33,-0.09,0.02,0.368431413,3.996971402,0.106311828
4712400,62.42,0.36,-0.09,0.02,0.368271005,3.99743611,0.106296065
4715200,59.23,0.41,-0.08,0.02,0.368153424,3.99824822,0.106311897
4718000,61.22,0.34,-0.08,0.03,0.368404816,3.9990041,0.106359719
4720800,62.32,0.39,-0.09,0.03,0.368126052,3.999460094,0.106356159
4723600,58.16,0.36,-0.1,0.03,0.36829866,3.998608764,0.106325881
4726400,54.53,0.31,-0.11,0.03,0.368910503,3.998359045,0.106378156
4729200,58.22,0.28,-0.11,0.02,0.36859232,3.998710959,0.106346368
4732000,60.13,0.24,-0.1,0.02,0.369245618,3.997904176,0.10637275
4734800,59.34,0.18,-0.11,0.02,0.369077618,3.997924842,0.106374295
4737600,58.21,0.18,-0.1,0.01,0.368887629,3.998705721,0.106363302
4740400,56.85,0.15,-0.09,0.01,0.368507022,3.999282729,0.106326764
4743200,59.51,0.2,-0.08,0.01,0.368111232,4.000530042,0.106335398
4746000,61.48,0.2,-0.04,0.02,0.368317791,3.999802535,0.106344651
4748800,58.81,0.2,-0.02,0.04,0.367809565,4.00184327,0.106376991
4751600,62.77,0.25,-0.04,0.03,0.367919253,4.001555356,0.106372956
4754400,63.76,0.29,-0.04,0.04,0.368692739,3.999861492,0.106338397
4757200,66.07,0.29,-0.02,0.06,0.368887101,3.999389914,0.106324202
4760000,69.06,0.33,-0.04,0.06,0.368973389,3.999166941,0.106351249
4762800,64.18,0.34,-0.02,0.06,0.368994071,3.999813647,0.106387075
4765600,61.83,0.37,-0.05,0.05,0.369293841,3.999717974,0.106392031
4768400,66.71,0.36,-0.05,0.04,0.369361181,3.999732095,0.106403761
4771200,62.18,0.32,-0.06,0.04,0.369448698,3.999869488,0.106431797
4774000,60.56,0.34,-0.06,0.03,0.368912961,4.001360638,0.106453502
4776800,59.56,0.36,-0.09,0.01,0.368909931,4.001106395,0.106438718
4779600,61.89,0.36,-0.09,0.01,0.369006405,4.000625494,0.10641432
4782400,63.14,0.38,-0.09,0.02,0.369148234,3.999127116,0.106357934
4785200,64.31,0.36,-0.06,0.03,0.368532155,4.000099379,0.106373677
4788000,57.48,0.39,-0.07,0.03,0.36841877,4.00002014,0.106350429
4790800,62.68,0.43,-0.08,0.02,0.368631958,4.000322692,0.106386533
4793600,66.2,0.42,-0.07,0.02,0.36842009,3.999878331,0.106318722
4796400,60.07,0.36,-0.04,0.02,0.368268698,4.000078194,0.106311861
4799200,59.49,0.3,-0.02,0.04,0.368662115,4.000809491,0.1063604
4802000,58.51,0.33,-0.03,0.03,0.368581167,4.000832228,0.106342428
4804800,57.77,0.29,-0.06,0.02,0.368999973,4.000797667,0.106356878
4807600,58.25,0.31,-0.02,0.03,0.36913628,4.000744547,0.106369002
4810400,55.53,0.32,-0.06,0.03,0.368760165,4.001326485,0.106341241
4813200,54.68,0.31,-0.06,0.03,0.368878523,4.000956272,0.106309414
4816000,56.44,0.36,-0.08,0.01,0.368869098,4.001863539,0.106389399
4818800,57.72,0.36,-0.1,0.02,0.369097603,4.001153362,0.106376877
4821600,58.83,0.32,-0.1,0.02,0.368769909,4.002371887,0.106416216
4824400,58.25,0.4,-0.12,0.02,0.369172954,4.002134003,0.106440263
4827200,58.54,0.34,-0.1,0.02,0.369401059,4.002446151,0.106488863
4830000,60.58,0.36,-0.08,0.02,0.369620835,4.002819001,0.106517745
4832800,64.5,0.37,-0.09,0.02,0.369418371,4.003556958,0.106559966
4835600,65.63,0.38,-0.1,0.02,0.369420063,4.003611066,0.106549298
4838400,64.53,0.37,-0.12,0.01,0.369367972,4.003989506,0.106549872
4841200,67.02,0.39,-0.13,0.02,0.369497858,4.003601307,0.10653901
4844000,65.25,0.37,-0.09,0.03,0.369328846,4.003503911,0.106519892
4846800,66.68,0.37,-0.1,0.02,0.369160363,4.004374098,0.106556197
4849600,71.49,0.37,-0.09,0.02,0.369112204,4.00373989,0.106514342
4852400,69.76,0.42,-0.1,0.02,0.369137876,4.003358664,0.106488855
4855200,69.42,0.41,-0.07,0.03,0.369187521,4.002847876,0.106463721
4858000,65.92,0.34,-0.05,0.03,0.36952096,4.002839698,0.106507551
4860800,62.49,0.26,-0.09,0.02,0.369109215,4.003967344,0.106531324
4863600,62.39,0.24,-0.1,0.01,0.36904288,4.004068239,0.106498798
4866400,61.43,0.25,-0.11,0.01,0.369091375,4.003768846,0.106499016
4869200,59.75,0.21,-0.11,0.02,0.369086337,4.004009214,0.10649771
4872000,56.15,0.23,-0.13,0.02,0.369352818,4.003345462,0.106448
4874800,57.25,0.24,-0.1,0.03,0.36884574,4.004681136,0.106460859
4877600,57.64,0.28,-0.1,0.03,0.368745171,4.004329707,0.106456385
4880400,58.91,0.3,-0.07,0.03,0.369084874,4.004326699,0.106457269
4883200,59.53,0.29,-0.08,0.03,0.369244776,4.003923021,0.106445982
4886000,54.74,0.28,-0.07,0.03,0.369106928,4.00411457,0.106408488
4888800,57.34,0.29,-0.07,0.04,0.368714469,4.005355356,0.106466802
4891600,58.74,0.35,-0.08,0.03,0.369320099,4.003695192,0.106448987
4894400,55.74,0.34,-0.09,0.02,0.369475853,4.003525411,0.106451419
4897200,57.99,0.39,-0.08,0.02,0.369523207,4.003632614,0.106465881
4900000,60.24,0.4,-0.08,0.02,0.369258104,4.003960877,0.106451103
4902800,58.58,0.41,-0.07,0.02,0.36937685,4.00411321,0.106464176
4905600,58.75,0.41,-0.09,0.01,0.369776071,4.003810516,0.10651588
4908400,60.02,0.41,-0.09,0,0.369470378,4.004647043,0.106520881
4911200,61.63,0.42,-0.08,0,0.369686289,4.004437611,0.106528343
4914000,62.94,0.45,-0.09,0,0.369542589,4.004505788,0.106503969
4916800,63.8,0.4,-0.09,0,0.369826504,4.004573352,0.106516698
4919600,60.42,0.35,-0.07,0.02,0.370024252,4.005012388,0.106573911
4922400,64.08,0.35,-0.08,0.02,0.36948238,4.006031854,0.106564054
4925200,63.07,0.34,-0.07,0.02,0.36948209,4.005827288,0.106556792
4928000,64.48,0.33,-0.09,0.02,0.369989101,4.004967819,0.106549556
4930800,62.09,0.25,-0.08,0.02,0.369424953,4.006271213,0.106543376
4933600,63.71,0.23,-0.08,0.02,0.369556456,4.005757925,0.106525533
4936400,64.16,0.22,-0.12,0.02,0.369266414,4.006256517,0.10654421
4939200,65.09,0.34,-0.14,0,0.369319569,4.006002888,0.106521088
4942000,64.9,0.33,-0.12,0.02,0.36953726,4.005260122,0.106487209
4944800,68.27,0.33,-0.12,0.02,0.369285637,4.005625522,0.106484709
4947600,72.69,0.33,-0.11,0.02,0.368992992,4.006374775,0.106509351
4950400,74.14,0.31,-0.1,0.02,0.369195172,4.005341579,0.106467781
4953200,73.08,0.33,-0.1,0.02,0.369398003,4.004982291,0.106484009
4956000,73.19,0.35,-0.07,0.02,0.369895858,4.004833722,0.106567472
4958800,70.35,0.31,-0.06,0.02,0.370088216,4.004373047,0.106553358
4961600,70.03,0.31,-0.07,0.01,0.370236838,4.003635862,0.106512144
4964400,69.09,0.32,-0.07,0.01,0.370694673,4.003819377,0.106565927
4967200,66.33,0.29,-0.1,0.01,0.370317025,4.004606498,0.106551064
4970000,62.26,0.29,-0.14,0.01,0.370587111,4.004553836,0.106577533
4972800,61.19,0.41,-0.17,0.01,0.370365012,4.005175617,0.106585607
4975600,62.03,0.44,-0.16,0.01,0.369661896,4.006052596,0.106533146
4978400,64.02,0.44,-0.17,0.01,0.369704216,4.006083418,0.106525375
4981200,63.07,0.36,-0.17,0.01,0.36987278,4.005753875,0.10655263
4984000,61.94,0.34,-0.16,0,0.370136752,4.005205641,0.106538172
4986800,60.89,0.34,-0.12,0.01,0.370089233,4.005525893,0.106568347
4989600,62.32,0.38,-0.08,0.01,0.370241683,4.004704976,0.106550269
4992400,63.96,0.28,-0.04,0.01,0.370266695,4.00410276,0.106506416
4995200,65.82,0.31,-0.04,0.01,0.369847771,4.004672501,0.106519624
4998000,69.01,0.29,-0.04,0.01,0.37014519,4.004999382,0.106558335
5000800,71.51,0.29,-0.02,0.03,0.370257069,4.004742983,0.106567905
5003600,72.75,0.27,-0.01,0.04,0.37023221,4.004874048,0.106556192
5006400,70.62,0.3,-0.02,0.03,0.370007897,4.005405954,0.106569979
5009200,70.01,0.3,-0.03,0.03,0.370153224,4.005253642,0.106533468
5012000,68.95,0.32,-0.06,0.03,0.369936477,4.006446033,0.106571169
5014800,65.96,0.27,-0.07,0.03,0.370400965,4.006154052,0.106592401
5017600,64.01,0.33,-0.1,0.03,0.370002294,4.006848,0.106572665
5020400,60.75,0.32,-0.1,0.01,0.369872362,4.007181852,0.106557807
5023200,60.57,0.34,-0.13,0,0.369760195,4.007314856,0.106541871
5026000,60.92,0.37,-0.14,0,0.370305038,4.005730172,0.106514241
5028800,63.99,0.41,-0.15,0,0.370351265,4.005883014,0.106521117
5031600,61.8,0.36,-0.11,0.01,0.370929816,4.005131256,0.10656285
5034400,60,0.4,-0.11,0.01,0.370882923,4.004960274,0.106540545
5037200,63.22,0.38,-0.11,0.01,0.370746553,4.005100314,0.1065202
5040000,65.77,0.37,-0.08,0.01,0.37055731,4.005687164,0.106550158
5042800,66.74,0.39,-0.1,0.01,0.370542528,4.005916467,0.106556281
5045600,68.39,0.45,-0.11,0.01,0.370602813,4.005953209,0.106555147
5048400,68.35,0.49,-0.09,0.01,0.370404479,4.006987589,0.106601062
5051200,66.33,0.47,-0.09,0,0.37001276,4.007416715,0.106593123
5054000,66.3,0.47,-0.09,0.01,0.3697647,4.007079712,0.106536152
5056800,69.02,0.38,-0.1,0.01,0.369833065,4.007492435,0.106557553
5059600,62.06,0.34,-0.1,0.01,0.369742738,4.007652828,0.106564815
5062400,61.38,0.35,-0.08,0.01,0.36975871,4.008069196,0.106588748
5065200,58.45,0.28,-0.08,0.01,0.369923618,4.007106791,0.106565807
5068000,58.96,0.2,-0.09,0.01,0.370300554,4.006400445,0.106547244
5070800,58.37,0.25,-0.1,0.01,0.370528095,4.006537918,0.106579203
5073600,60.46,0.26,-0.1,0.01,0.370334728,4.007558733,0.106624613
5076400,60.76,0.28,-0.1,0.01,0.370544133,4.007227297,0.106640624
5079200,63.11,0.28,-0.07,0.03,0.370221022,4.008166573,0.106640963
5082000,65.36,0.29,-0.08,0.03,0.370320378,4.00787824,0.10662603
5084800,67.29,0.22,-0.05,0.04,0.369887102,4.009397611,0.106673144
5087600,63.81,0.2,-0.03,0.04,0.36946534,4.01037983,0.10668177
5090400,66.91,0.17,-0.02,0.04,0.370003079,4.009010546,0.10664514
5093200,70.04,0.21,-0.02,0.03,0.370174702,4.008767649,0.106634127
5096000,69.41,0.26,-0.02,0.03,0.37000934,4.008557595,0.106573476
5098800,69.39,0.31,-0.05,0.02,0.370059277,4.008585452,0.106600945
5101600,67.42,0.34,-0.06,0.02,0.370248972,4.008698804,0.106634662
5104400,66.04,0.39,-0.07,0.02,0.37029203,4.008412724,0.106597798
5107200,68.4,0.45,-0.08,0.02,0.370500146,4.009176803,0.106699636
5110000,71.95,0.48,-0.09,0.02,0.370411908,4.009359247,0.106687188
5112800,67.77,0.45,-0.11,0.02,0.370703968,4.009218781,0.106714736
5115600,64.33,0.37,-0.09,0.03,0.370717955,4.009035251,0.1067023
5118400,66.85,0.39,-0.06,0.04,0.370698673,4.009181609,0.106699535
5121200,65.28,0.33,-0.06,0.03,0.370876921,4.008190561,0.106648137
5124000,65.06,0.29,-0.07,0.02,0.370692042,4.008344984,0.106622176
5126800,63.27,0.28,-0.05,0.03,0.370287656,4.008635552,0.106583869
5129600,62.85,0.26,-0.03,0.05,0.370005146,4.009185774,0.106571549
5132400,64.21,0.34,-0.04,0.05,0.370204486,4.008119533,0.106522337
5135200,66.78,0.35,-0.07,0.05,0.370354693,4.008523261,0.106585784
5138000,65.56,0.37,-0.11,0.04,0.370343972,4.007471356,0.106501113
5140800,63.18,0.38,-0.13,0.04,0.370307123,4.008389816,0.106567579
5143600,61.11,0.38,-0.13,0.05,0.370572465,4.008302527,0.106605703
5146400,65.62,0.41,-0.14,0.04,0.370529882,4.008272739,0.106589189
5149200,65.28,0.42,-0.14,0.03,0.370576703,4.008120839,0.106598944
5152000,63,0.41,-0.13,0.03,0.370780036,4.009051705,0.106681798
5154800,66.72,0.38,-0.14,0.02,0.370499802,4.009021322,0.106636497
5157600,67.55,0.37,-0.13,0.02,0.370701932,4.00888866,0.106643376
5160400,68.55,0.36,-0.1,0.02,0.370545476,4.008704913,0.106622015
5163200,73.38,0.39,-0.09,0.01,0.370534729,4.008932652,0.10665709
5166000,73.95,0.44,-0.1,0.01,0.370088153,4.00886472,0.106573697
5168800,71.16,0.37,-0.09,0.01,0.370489907,4.008197939,0.106547993
5171600,71.03,0.35,-0.11,0,0.369788405,4.009330657,0.106561187
5174400,75.55,0.32,-0.1,0,0.370476939,4.0085351,0.106576694
5177200,76.88,0.36,-0.1,0,0.370405548,4.008829385,0.106582524
5180000,76.7,0.37,-0.12,0,0.370130953,4.009335251,0.106585054
5182800,78.01,0.35,-0.17,0,0.369840094,4.010294191,0.106607887
5185600,79.93,0.36,-0.17,0,0.369964815,4.010164945,0.106604523
5188400,81.52,0.3,-0.17,0,0.369644654,4.011121421,0.106627855
5191200,81.05,0.28,-0.16,0,0.369827765,4.010776335,0.106649928
5194000,81.51,0.3,-0.17,0,0.370287594,4.010109553,0.106656364
5196800,80.95,0.35,-0.15,0,0.369558489,4.010420916,0.106600624
5199600,79.67,0.32,-0.15,0.01,0.369701647,4.010727336,0.106611319
5202400,77.86,0.39,-0.12,0.01,0.370054226,4.00971121,0.106565251
5205200,79.57,0.39,-0.11,0.01,0.369648549,4.011695576,0.106642897
5208000,78.91,0.4,-0.1,0.01,0.369773918,4.010743308,0.106625512
5210800,80.44,0.41,-0.1,0.01,0.369773011,4.011295921,0.106651251
5213600,81.99,0.43,-0.11,0.01,0.369457914,4.011872,0.106624723
5216400,74.4,0.33,-0.08,0.02,0.369839481,4.011255761,0.106607908
5219200,74.92,0.36,-0.1,0.02,0.370247331,4.011120395,0.106674283
5222000,74.98,0.37,-0.11,0.01,0.370413667,4.01058203,0.106652076
5224800,72.18,0.34,-0.12,0.01,0.370566941,4.01016782,0.106652325
5227600,68.25,0.3,-0.12,0.01,0.370407813,4.011089091,0.106702419
5230400,67.29,0.33,-0.14,0.01,0.370651059,4.010963488,0.106727476
5233200,66.77,0.33,-0.14,0.01,0.370282727,4.011394121,0.106707446
5236000,68.4,0.38,-0.17,0.01,0.370725424,4.010517515,0.106718055
5238800,72.46,0.4,-0.18,0,0.370143964,4.011383335,0.10667637
5241600,70.76,0.42,-0.18,0,0.37035877,4.011261274,0.106709594
5244400,73.65,0.41,-0.18,0,0.369727757,4.012520747,0.106723746
5247200,74.99,0.38,-0.2,0,0.370194585,4.012291439,0.106753542
5250000,74.83,0.39,-0.18,0,0.36998675,4.012316719,0.106726916
5252800,72.66,0.4,-0.2,0,0.369953577,4.011929517,0.106678332
5255600,67.93,0.39,-0.17,0,0.370187978,4.011460101,0.106656437
5258400,61.91,0.37,-0.17,0,0.370931906,4.010596335,0.106706166
5261200,61.99,0.35,-0.15,0,0.37057932,4.011085919,0.106663016
5264000,56.51,0.34,-0.15,0,0.370639886,4.010799165,0.106624495
5266800,57.25,0.37,-0.11,0,0.370674759,4.010698964,0.106633206
5269600,61.53,0.34,-0.12,0,0.370482376,4.011715357,0.106679339
5272400,60.75,0.38,-0.13,0.01,0.370951821,4.010682367,0.106683185
5275200,63.42,0.36,-0.12,0.01,0.370743359,4.011042533,0.106673375
5278000,62.99,0.29,-0.1,0.01,0.37128288,4.009770273,0.106658222
5280800,64.03,0.31,-0.08,0.01,0.371722169,4.009314099,0.10668009
5283600,66.07,0.32,-0.08,0.02,0.371293738,4.009503896,0.106656055
5286400,65.8,0.32,-0.08,0.03,0.371536643,4.009995746,0.106707903
5289200,64.78,0.37,-0.07,0.03,0.371731252,4.009791247,0.10670139
5292000,66.79,0.37,-0.06,0.02,0.371513764,4.009350016,0.106634584
5294800,66.29,0.33,-0.05,0.02,0.37151047,4.010809185,0.106745556
5297600,70.15,0.37,-0.08,0.02,0.370793579,4.012139738,0.106731177
5300400,72.59,0.41,-0.08,0.02,0.370608461,4.013076955,0.106767554
5303200,68.17,0.42,-0.11,0.01,0.37084519,4.012985552,0.106777065
5306000,69.25,0.39,-0.11,0,0.370808491,4.012707363,0.106748536
5308800,70.65,0.4,-0.12,0,0.37060875,4.012710475,0.106719853
5311600,71.21,0.32,-0.12,0.01,0.370451572,4.01318884,0.106709517
5314400,74.4,0.33,-0.12,0.01,0.370122913,4.013281126,0.106689382
5317200,74.85,0.33,-0.1,0.01,0.370488509,4.012564715,0.106685397
5320000,66.52,0.28,-0.11,0.01,0.370524313,4.012629796,0.106680739
5322800,68.81,0.24,-0.09,0.01,0.370126919,4.012860233,0.1066491
5325600,68.28,0.2,-0.09,0.01,0.370498494,4.01299955,0.106700328
5328400,71.58,0.25,-0.11,0.01,0.370337665,4.012787861,0.1066795
5331200,72.19,0.24,-0.14,0.01,0.370410498,4.012425728,0.106686849
5334000,71.96,0.26,-0.12,0.01,0.370654358,4.012592014,0.106693073
5336800,71.22,0.29,-0.13,0.01,0.370463643,4.01283508,0.106680739
5339600,70.66,0.3,-0.13,0.01,0.370412578,4.01288095,0.10669234
5342400,71.72,0.32,-0.11,0.02,0.370503014,4.012573622,0.106660711
5345200,71.67,0.37,-0.1,0.02,0.370245106,4.01328762,0.106693776
5348000,64.88,0.33,-0.06,0.03,0.370684219,4.013434801,0.106755421
5350800,64.39,0.33,-0.09,0.02,0.370733567,4.013254536,0.106738444
5353600,62.51,0.3,-0.07,0.02,0.370921696,4.012887097,0.106731415
5356400,65.44,0.31,-0.08,0.02,0.371128649,4.013045603,0.106786567
5359200,65.59,0.32,-0.1,0.02,0.3714682,4.0122023,0.10679444
5362000,65.87,0.28,-0.11,0.02,0.371415669,4.01296014,0.106828632
5364800,69.24,0.3,-0.12,0.02,0.371861021,4.011903601,0.106777441
5367600,74.8,0.28,-0.14,0.02,0.371532994,4.01254124,0.106793169
5370400,75.7,0.25,-0.12,0.01,0.37148363,4.012634183,0.10680151
5373200,75.8,0.28,-0.11,0.01,0.371525146,4.012898226,0.10683083
5376000,79.09,0.24,-0.12,0.01,0.371582495,4.012709219,0.106811294
5378800,78.72,0.26,-0.1,0.01,0.371064552,4.013510067,0.10678437
5381600,79.54,0.25,-0.13,0,0.370896449,4.01450281,0.106817934
5384400,78.98,0.3,-0.13,0,0.370509805,4.014803366,0.106793151
5387200,71.81,0.27,-0.11,0,0.370727649,4.014184135,0.106771419
5390000,71.25,0.3,-0.13,0,0.37089244,4.013454085,0.106739527
5392800,73.36,0.27,-0.14,0,0.370728386,4.013601269,0.10671298
5395600,65.89,0.23,-0.15,0.01,0.371077493,4.013925243,0.106806383
5398400,68.19,0.25,-0.14,0.01,0.37127617,4.013035227,0.10674272
5401200,70.87,0.24,-0.13,0.01,0.371907982,4.01231215,0.106777578
5404000,69.6,0.23,-0.13,0.01,0.371953531,4.012478169,0.106781169
5406800,71.74,0.28,-0.12,0.02,0.371613797,4.013678591,0.106819693
5409600,75.8,0.3,-0.12,0.02,0.371410954,4.013605644,0.106781006
5412400,69.72,0.3,-0.12,0.03,0.371758571,4.013092134,0.106798915
5415200,70.91,0.35,-0.12,0.03,0.371392569,4.014575199,0.106836702
5418000,72.22,0.41,-0.1,0.03,0.371390893,4.014339053,0.106797272
5420800,71.71,0.44,-0.13,0.03,0.37084928,4.015019133,0.106784401
5423600,69.37,0.49,-0.16,0.03,0.370907029,4.014691104,0.106750238
5426400,66.27,0.48,-0.18,0.02,0.370867772,4.014687545,0.106747332
5429200,63.02,0.48,-0.17,0.02,0.370876775,4.01487367,0.106757308
5432000,67.83,0.5,-0.2,0.01,0.370375632,4.015651988,0.106738613
5434800,68.96,0.5,-0.19,0.01,0.370414674,4.015805081,0.106743229
5437600,71.33,0.41,-0.2,0,0.370747172,4.014987487,0.106736314
5440400,67.58,0.39,-0.15,0,0.37083746,4.014485474,0.106724064
5443200,66.54,0.33,-0.1,0.02,0.370996463,4.013598662,0.106699725
5446000,68.87,0.29,-0.09,0.03,0.371407592,4.013473084,0.106741003
5448800,65.99,0.32,-0.1,0.03,0.37122646,4.014097938,0.106768742
5451600,66.65,0.3,-0.06,0.03,0.371404733,4.013053241,0.10671122
5454400,63.14,0.33,-0.06,0.03,0.371443374,4.012763284,0.106691221
5457200,61.85,0.31,-0.05,0.03,0.37118498,4.013530997,0.106705057
5460000,65.53,0.33,-0.07,0.02,0.370972634,4.014148458,0.106710763
5462800,66.68,0.38,-0.08,0.01,0.371227836,4.014098981,0.106712722
5465600,68.47,0.31,-0.09,0.01,0.371006063,4.013622063,0.106647442
5468400,70.49,0.25,-0.09,0.01,0.370968639,4.013648806,0.106628223
5471200,71.38,0.29,-0.08,0.01,0.370947983,4.013862262,0.106634432
5474000,69.01,0.32,-0.11,0.01,0.371077899,4.014124862,0.106681079
5476800,73.71,0.34,-0.13,0.01,0.3710876,4.014809398,0.106722218
5479600,73.09,0.39,-0.14,0.01,0.371187593,4.015120691,0.106747883
5482400,73.63,0.41,-0.13,0.01,0.371671244,4.014164287,0.106749497
5485200,74.6,0.39,-0.12,0.02,0.371279444,4.015151373,0.10678966
5488000,71.34,0.38,-0.12,0.01,0.371675442,4.014412644,0.106787862
5490800,68.86,0.42,-0.13,0.01,0.371589274,4.01506737,0.106822607
5493600,72.76,0.39,-0.12,0.01,0.371210999,4.016057783,0.106839372
5496400,76.06,0.39,-0.12,0.01,0.37139291,4.01533082,0.106821287
5499200,75.39,0.43,-0.09,0.01,0.37181027,4.014956845,0.106860558
5502000,73.6,0.38,-0.09,0.01,0.371523426,4.015010975,0.106815423
5504800,77.44,0.34,-0.1,0.01,0.371472294,4.015501454,0.106855224
5507600,75.39,0.31,-0.08,0.01,0.371255972,4.014862254,0.106776099
5510400,77.48,0.3,-0.11,0,0.371279557,4.014954499,0.106789249
5513200,78.71,0.27,-0.09,0,0.371630313,4.014333322,0.106795868
