timesteps_total,custom_metrics/game_result/num_pass_attempts_mean,custom_metrics/game_result/num_pass_success_mean,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
680400,43.56,0.38,-0.13,0.09,0.361659011,4.493076809,0.120619116
683200,44.83,0.39,-0.09,0.09,0.361572857,4.492461021,0.120608413
686000,47.93,0.34,-0.09,0.1,0.361765696,4.493542806,0.120591006
688800,50.56,0.38,-0.07,0.11,0.361729207,4.492073941,0.120597678
691600,52.35,0.38,-0.07,0.12,0.361869482,4.492391221,0.120588385
694400,53.1,0.41,-0.08,0.11,0.361504795,4.49223235,0.120570028
697200,53.95,0.41,-0.09,0.1,0.361698335,4.491559192,0.120507333
700000,54.66,0.39,-0.08,0.08,0.361093194,4.491430065,0.120567604
702800,58.81,0.37,-0.09,0.06,0.36114454,4.492585537,0.120453233
705600,59.06,0.3,-0.07,0.05,0.361164242,4.491370857,0.120414341
708400,61.66,0.34,-0.05,0.05,0.360822945,4.491347356,0.120390994
711200,61.88,0.33,-0.07,0.04,0.361206609,4.491060654,0.120328725
714000,59.36,0.35,-0.08,0.03,0.360921562,4.490787982,0.12035118
716800,57.67,0.37,-0.09,0.03,0.361493451,4.491264733,0.120295795
719600,53.48,0.4,-0.1,0.01,0.361742904,4.491145479,0.120298205
722400,49.61,0.44,-0.1,0.01,0.362019172,4.490772865,0.120348289
725200,47.7,0.42,-0.12,0.01,0.361745467,4.491215331,0.120332654
728000,47.69,0.4,-0.11,0.01,0.361968709,4.491186782,0.120357447
730800,45.19,0.42,-0.13,0.02,0.362496403,4.491058177,0.120343851
733600,46.09,0.37,-0.13,0.02,0.362509487,4.490994743,0.120373847
736400,44.65,0.38,-0.13,0.03,0.362436985,4.490874992,0.120383939
739200,48.41,0.29,-0.12,0.03,0.362769764,4.490595203,0.120330696
742000,47.91,0.26,-0.12,0.02,0.36230565,4.491136203,0.120336864
744800,47.75,0.28,-0.14,0.02,0.361613912,4.491150178,0.120306859
747600,50,0.27,-0.12,0.02,0.361893405,4.49051611,0.120295818
750400,52.31,0.24,-0.12,0.03,0.36185393,4.490921625,0.120263979
753200,52.73,0.28,-0.12,0.03,0.361702202,4.490057833,0.120320194
756000,56.48,0.29,-0.11,0.04,0.362529,4.489838167,0.120321223
758800,56.48,0.3,-0.11,0.04,0.361819707,4.489365182,0.120317174
761600,56.43,0.33,-0.13,0.03,0.362009384,4.488670109,0.120264355
764400,56.57,0.36,-0.12,0.03,0.36203316,4.489010232,0.120290045
767200,53.64,0.37,-0.15,0.04,0.361796313,4.487586776,0.120289723
770000,52.79,0.35,-0.13,0.05,0.361999966,4.487835187,0.120279499
772800,52.11,0.37,-0.13,0.05,0.362472075,4.487824857,0.120184424
775600,53.42,0.39,-0.14,0.05,0.362414131,4.486857632,0.120240984
778400,50.36,0.36,-0.15,0.06,0.362746054,4.487442466,0.120245674
781200,47.89,0.42,-0.2,0.04,0.36247431,4.486892713,0.120297019
784000,51.47,0.43,-0.21,0.04,0.3630101,4.487355528,0.120183345
786800,51.71,0.45,-0.18,0.05,0.362506089,4.487057286,0.120313175
789600,54.88,0.43,-0.17,0.05,0.362789491,4.486859233,0.120290204
792400,55.65,0.47,-0.16,0.05,0.362887398,4.486182895,0.120344218
795200,58.44,0.46,-0.16,0.04,0.362847801,4.485098595,0.120348954
798000,58.53,0.49,-0.17,0.03,0.362715418,4.48490448,0.120434186
800800,55.71,0.47,-0.18,0.03,0.36273843,4.483736709,0.120458541
803600,59.2,0.43,-0.16,0.03,0.362648137,4.483014929,0.120391166
806400,58.9,0.39,-0.14,0.03,0.362797572,4.482544881,0.120395404
809200,60.08,0.31,-0.12,0.03,0.362635352,4.482089027,0.120371778
812000,60.1,0.33,-0.18,0.02,0.362810283,4.481976078,0.120318381
814800,57.97,0.31,-0.19,0.01,0.363240547,4.482402208,0.120239622
817600,53.3,0.3,-0.2,0.02,0.363068466,4.482352613,0.120223725
820400,52.77,0.31,-0.18,0.03,0.36313773,4.482818112,0.120217554
823200,55.29,0.25,-0.2,0.03,0.363114521,4.481502342,0.120162557
826000,52.82,0.28,-0.16,0.04,0.363067959,4.481444412,0.120085318
828800,51.1,0.28,-0.21,0.03,0.363059021,4.480760344,0.120178613
831600,44.86,0.41,-0.21,0.04,0.363037746,4.479403827,0.120196442
834400,46.53,0.41,-0.22,0.04,0.362916879,4.479079214,0.120169399
837200,47.27,0.39,-0.19,0.04,0.363361198,4.478312784,0.120135507
840000,48.42,0.43,-0.18,0.04,0.363444503,4.478030322,0.120185664
842800,47.63,0.44,-0.2,0.02,0.363262697,4.476796142,0.120081582
845600,45.19,0.47,-0.19,0.02,0.363683525,4.476210542,0.120099774
848400,45.54,0.53,-0.17,0.02,0.363722669,4.476041695,0.120112726
851200,46.83,0.58,-0.18,0.02,0.36419231,4.47486365,0.120077958
854000,49.53,0.53,-0.15,0.02,0.364279219,4.474730512,0.120034756
856800,52.74,0.51,-0.19,0.01,0.364109306,4.474740991,0.12002033
859600,49.05,0.49,-0.16,0.01,0.364110295,4.474345089,0.119951826
862400,47.18,0.49,-0.19,0.01,0.364070545,4.473638332,0.119906739
865200,46.67,0.45,-0.2,0.01,0.364123405,4.47280879,0.119890732
868000,47.73,0.53,-0.21,0.01,0.363899454,4.472406147,0.119876644
870800,50.71,0.49,-0.22,0.01,0.363901704,4.471642903,0.11982447
873600,51.25,0.48,-0.23,0,0.363749823,4.472010515,0.119803248
876400,53.26,0.46,-0.24,0,0.363769578,4.470669312,0.119772432
879200,53.37,0.4,-0.27,0,0.363688086,4.470903146,0.119759217
882000,51.34,0.41,-0.25,0,0.363460648,4.469938499,0.119805868
884800,51.71,0.41,-0.25,0,0.363562193,4.469526531,0.119756708
887600,55.42,0.38,-0.22,0,0.363463081,4.468983846,0.119829712
890400,57.22,0.33,-0.2,0.01,0.36326803,4.469066518,0.11978172
893200,56.07,0.33,-0.22,0.01,0.36322804,4.468969394,0.119896174
896000,55.98,0.31,-0.23,0.01,0.362830634,4.468216503,0.119914126
898800,51.15,0.26,-0.21,0.02,0.362760498,4.467323647,0.119849531
901600,47.38,0.31,-0.21,0.02,0.363140608,4.467735255,0.119886358
904400,46.77,0.32,-0.19,0.02,0.36235947,4.467242246,0.119900628
907200,46.76,0.37,-0.21,0.02,0.362692099,4.467779516,0.119915917
910000,48.73,0.38,-0.2,0.02,0.362740484,4.467368361,0.11989617
912800,45.21,0.38,-0.19,0.03,0.362849253,4.467299397,0.11991219
915600,47.66,0.49,-0.19,0.02,0.363357964,4.467329826,0.119850992
918400,50.99,0.49,-0.18,0.02,0.363168297,4.467160532,0.119815273
921200,53.61,0.46,-0.17,0.02,0.36296561,4.467653404,0.119873898
924000,57.2,0.48,-0.16,0.02,0.363304062,4.46750144,0.11989566
926800,63.28,0.47,-0.13,0.02,0.363262019,4.467017394,0.119906277
929600,66.32,0.46,-0.13,0.01,0.363071256,4.466653351,0.119887057
932400,68.1,0.44,-0.13,0.01,0.362981335,4.466461745,0.119862169
935200,67.77,0.45,-0.15,0.01,0.362998649,4.465465735,0.119772303
938000,68.31,0.4,-0.14,0.01,0.362861602,4.464630502,0.119788022
940800,65.28,0.5,-0.18,0.01,0.362561253,4.463900568,0.119673729
943600,70.56,0.47,-0.16,0,0.362832356,4.463481676,0.119704423
946400,70.19,0.49,-0.16,0,0.362161274,4.462439236,0.119680968
949200,67.28,0.5,-0.13,0.02,0.36232121,4.461438556,0.119677071
952000,64.87,0.56,-0.15,0.02,0.362295851,4.460647666,0.119614966
954800,59.7,0.54,-0.15,0.02,0.362126651,4.460258874,0.119549604
957600,61.79,0.54,-0.15,0.02,0.362094639,4.459806386,0.119459174
960400,57.25,0.53,-0.14,0.03,0.362787402,4.460374503,0.119422632
963200,61.15,0.48,-0.15,0.03,0.362572062,4.460031114,0.119482322
966000,62.18,0.55,-0.16,0.03,0.362540297,4.460411956,0.11953643
968800,63.93,0.47,-0.12,0.04,0.362746128,4.460118357,0.119623543
971600,57.89,0.5,-0.13,0.05,0.362920487,4.459879049,0.119568254
974400,56.14,0.44,-0.11,0.06,0.362917972,4.459972524,0.119481527
977200,55.93,0.39,-0.15,0.05,0.362561327,4.460498699,0.119486742
980000,57.37,0.38,-0.15,0.05,0.362313603,4.460728589,0.119577683
982800,57.94,0.38,-0.15,0.05,0.362303292,4.461160947,0.119652958
985600,58.11,0.39,-0.17,0.04,0.361764918,4.460534515,0.11964459
988400,51.55,0.39,-0.13,0.04,0.362078786,4.460480318,0.119612441
991200,52.29,0.34,-0.13,0.03,0.36187488,4.460170003,0.119496442
994000,54.48,0.32,-0.14,0.03,0.361841314,4.459675287,0.119429296
996800,55.1,0.29,-0.16,0.02,0.361532363,4.459998435,0.11952681
999600,58.26,0.27,-0.19,0,0.361828387,4.459958469,0.119564434
