timesteps_total,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
4939900,-0.14,0,0.412546907,1.861258322,0.11003976
4940600,-0.15,0,0.412484251,1.86027687,0.110059282
4941300,-0.15,0,0.412193765,1.85988797,0.110055559
4942000,-0.15,0,0.411372529,1.859210271,0.110057082
4942700,-0.17,0,0.411188453,1.859118493,0.110070647
4943400,-0.17,0,0.411388608,1.858211073,0.110059509
4944100,-0.18,0,0.411472706,1.856622188,0.110016458
4944800,-0.18,0,0.410630392,1.856184399,0.110002883
4945500,-0.17,0.01,0.410400724,1.855753492,0.110038952
4946200,-0.17,0.01,0.41027244,1.855035546,0.109953429
4946900,-0.16,0.02,0.410010267,1.85399116,0.109952602
4947600,-0.16,0.02,0.409904142,1.85333743,0.10994428
4948300,-0.16,0.02,0.409834574,1.853395546,0.109927798
4949000,-0.15,0.03,0.409847573,1.853059236,0.109931285
4949700,-0.15,0.03,0.409430025,1.853528668,0.109924924
4950400,-0.15,0.03,0.409363427,1.852552935,0.109889742
4951100,-0.15,0.03,0.409678943,1.851728707,0.109867961
4951800,-0.14,0.03,0.409307525,1.850880982,0.109844703
4952500,-0.14,0.03,0.408741074,1.850576993,0.109847482
4953200,-0.12,0.03,0.408346493,1.849944641,0.109873496
4953900,-0.12,0.03,0.407920441,1.849067975,0.109905136
4954600,-0.11,0.03,0.408255807,1.848624262,0.109838849
4955300,-0.11,0.03,0.408039673,1.848458257,0.109845946
4956000,-0.1,0.03,0.407853661,1.848182726,0.109832367
4956700,-0.11,0.03,0.407717421,1.848091061,0.109784157
4957400,-0.11,0.03,0.407717421,1.848091061,0.109784157
4958100,-0.09,0.03,0.407524098,1.848050538,0.109725486
4958800,-0.07,0.04,0.407228947,1.848136058,0.109743328
4959500,-0.06,0.05,0.407480099,1.847617985,0.109728617
4960200,-0.06,0.05,0.406860345,1.84651843,0.109695399
4960900,-0.05,0.07,0.406358878,1.845843212,0.109681499
4961600,-0.04,0.07,0.406117183,1.845578937,0.109684659
4962300,-0.04,0.07,0.406118173,1.846009169,0.109652606
4963000,-0.04,0.07,0.405961962,1.846188585,0.109602735
4963700,-0.05,0.07,0.405375862,1.845941729,0.109602052
4964400,-0.06,0.07,0.405568095,1.845070607,0.109627624
4965100,-0.04,0.08,0.405375823,1.844592426,0.109584452
4965800,-0.02,0.08,0.40509621,1.844734932,0.109607161
4966500,-0.01,0.08,0.405404894,1.843836261,0.109557156
4967200,-0.01,0.08,0.404987511,1.84405468,0.109598693
4967900,0,0.07,0.404737777,1.843952612,0.109589528
4968600,0,0.07,0.404296423,1.844356671,0.109583358
4969300,0,0.07,0.404645275,1.844502075,0.109553138
4970000,0.01,0.08,0.404512703,1.84383731,0.109566337
4970700,0.01,0.08,0.404512703,1.84383731,0.109566337
4971400,0.01,0.08,0.404452272,1.843525817,0.109555102
4972100,0,0.07,0.404215661,1.843226151,0.109504415
4972800,0.01,0.08,0.403358247,1.843122526,0.109542809
4973500,0,0.08,0.403513175,1.843066075,0.109503688
4974200,0,0.08,0.40307397,1.843474437,0.109498382
4974900,0,0.08,0.403137228,1.842805841,0.109490561
4975600,-0.01,0.08,0.402645072,1.842944779,0.109504652
4976300,0,0.09,0.402031289,1.842903782,0.109443827
4977000,0,0.09,0.40206864,1.841657187,0.109453877
4977700,0.01,0.1,0.401968355,1.841445482,0.109447306
4978400,0,0.09,0.401751743,1.841589041,0.109401039
4979100,-0.03,0.08,0.401382,1.84149684,0.10939587
4979800,-0.03,0.09,0.401579984,1.840986127,0.10934402
4980500,-0.03,0.09,0.40141372,1.840739189,0.10936703
4981200,-0.04,0.08,0.401407607,1.84094081,0.109359258
4981900,-0.04,0.08,0.401834936,1.840666657,0.109356067
4982600,-0.05,0.07,0.401308992,1.841311687,0.109359606
4983300,-0.05,0.07,0.400749398,1.84060684,0.109393705
4984000,-0.04,0.07,0.401038824,1.840188071,0.109383007
4984700,-0.02,0.08,0.401133197,1.840252551,0.109351105
4985400,-0.01,0.08,0.400966468,1.83988378,0.10936811
4986100,-0.02,0.07,0.400671841,1.84014533,0.109359569
4986800,-0.01,0.08,0.40047183,1.840076976,0.109352788
4987500,0,0.09,0.400408361,1.840088619,0.109335536
4988200,0,0.09,0.400249669,1.839758203,0.109319634
4988900,-0.02,0.08,0.399708408,1.838407301,0.109329905
4989600,-0.03,0.07,0.399067026,1.838136921,0.109343899
4990300,-0.04,0.07,0.398863661,1.838110203,0.109339624
4991000,-0.05,0.07,0.398998843,1.83807891,0.109325974
4991700,-0.06,0.07,0.398738,1.837640384,0.10932025
4992400,-0.06,0.06,0.39822495,1.837756153,0.109284746
4993100,-0.05,0.07,0.398161976,1.837581619,0.109291046
4993800,-0.05,0.07,0.398038372,1.836921035,0.109297409
4994500,-0.06,0.07,0.398079918,1.836909723,0.109247601
4995200,-0.06,0.07,0.398032044,1.836868192,0.109245122
4995900,-0.05,0.07,0.398281151,1.836569675,0.109166146
4996600,-0.07,0.06,0.398592762,1.836071827,0.109151267
4997300,-0.07,0.06,0.398330595,1.836499389,0.109130717
4998000,-0.07,0.06,0.398007551,1.835765478,0.109158691
4998700,-0.07,0.06,0.39765023,1.835565381,0.109175492
4999400,-0.07,0.06,0.397674761,1.835542815,0.109177563
5000100,-0.07,0.06,0.397399123,1.835320794,0.10922759
5000800,-0.08,0.05,0.397596449,1.835500588,0.109186823
5001500,-0.1,0.05,0.397110708,1.834885554,0.109171704
5002200,-0.09,0.05,0.39776578,1.83392731,0.109157663
5002900,-0.1,0.05,0.397143969,1.833560391,0.109176458
5003600,-0.1,0.05,0.397143969,1.833560391,0.109176458
5004300,-0.11,0.04,0.396917894,1.833915385,0.109172863
5005000,-0.11,0.04,0.39646942,1.833590052,0.109152588
5005700,-0.11,0.04,0.39653031,1.832725818,0.109134419
5006400,-0.09,0.05,0.396669288,1.83237014,0.109120572
5007100,-0.09,0.05,0.396830883,1.831560906,0.109053253
5007800,-0.1,0.05,0.396466535,1.831618191,0.109080083
5008500,-0.1,0.05,0.396819451,1.831155911,0.109060072
5009200,-0.1,0.05,0.396778993,1.83167062,0.109027567
5009900,-0.1,0.05,0.39686377,1.831757095,0.10899841
5010600,-0.1,0.05,0.396938448,1.831065868,0.109017487
5011300,-0.1,0.05,0.396536488,1.830764466,0.109033541
5012000,-0.08,0.05,0.396741976,1.829699759,0.109052919
5012700,-0.08,0.05,0.396702799,1.829605582,0.109044683
5013400,-0.06,0.07,0.396787054,1.82927635,0.108999488
5014100,-0.06,0.07,0.396685467,1.828803291,0.109039274
5014800,-0.07,0.06,0.39609116,1.828866138,0.109022842
5015500,-0.08,0.06,0.396359787,1.82891218,0.108993168
5016200,-0.08,0.06,0.396099945,1.829297696,0.108990036
5016900,-0.09,0.06,0.3959948,1.829692944,0.108973076
5017600,-0.09,0.06,0.396178257,1.828938011,0.108990579
5018300,-0.07,0.06,0.396061891,1.828543749,0.108976058
5019000,-0.07,0.06,0.396271582,1.828581296,0.10894998
5019700,-0.07,0.06,0.396381803,1.828490866,0.108962725
5020400,-0.06,0.06,0.396021354,1.828081997,0.108958535
5021100,-0.06,0.06,0.395882281,1.828061956,0.108985231
5021800,-0.07,0.05,0.396141222,1.828241198,0.108904223
5022500,-0.07,0.05,0.396247622,1.828132243,0.108902809
5023200,-0.07,0.05,0.396247622,1.828132243,0.108902809
5023900,-0.05,0.05,0.395824737,1.827601364,0.108821259
5024600,-0.03,0.06,0.395256782,1.827301235,0.108847472
5025300,-0.03,0.06,0.395104002,1.827333886,0.108835184
5026000,-0.03,0.06,0.39522035,1.827229311,0.108833996
5026700,-0.03,0.06,0.39522035,1.827229311,0.108833996
5027400,-0.03,0.06,0.395056351,1.827278902,0.108837119
5028100,-0.02,0.06,0.394810094,1.826817649,0.108813731
5028800,-0.02,0.06,0.394976138,1.826244695,0.108763229
5029500,-0.02,0.06,0.39513007,1.826091279,0.108759937
5030200,-0.03,0.06,0.395189,1.825985956,0.108739437
5030900,-0.05,0.05,0.395172812,1.826071683,0.108757175
5031600,-0.07,0.04,0.394630947,1.826322628,0.10874619
5032300,-0.07,0.04,0.394222535,1.826554063,0.108739999
5033000,-0.08,0.03,0.39437997,1.826087395,0.108682266
5033700,-0.08,0.03,0.394199579,1.825762452,0.108686781
5034400,-0.07,0.03,0.394320728,1.825024924,0.108620485
5035100,-0.07,0.03,0.394389449,1.824903049,0.108633729
5035800,-0.07,0.03,0.394545009,1.825583376,0.108592693
5036500,-0.07,0.03,0.394457168,1.825357814,0.108626053
5037200,-0.07,0.03,0.39406857,1.825783143,0.108625245
5037900,-0.08,0.02,0.393739122,1.82533144,0.108581729
5038600,-0.09,0.01,0.39383114,1.825003172,0.10857706
5039300,-0.09,0.01,0.393494793,1.825651409,0.108544583
5040000,-0.09,0.01,0.393604625,1.82571801,0.108551785
5040700,-0.1,0.01,0.393907131,1.825230805,0.108579448
5041400,-0.09,0.01,0.393835007,1.825144477,0.108578093
5042100,-0.07,0.01,0.394018171,1.824604187,0.108588702
5042800,-0.07,0.01,0.39326406,1.82477152,0.108590642
5043500,-0.07,0.01,0.392846378,1.825380407,0.108569342
5044200,-0.07,0.01,0.392803424,1.825135464,0.108576974
5044900,-0.07,0.01,0.392803424,1.825135464,0.108576974
5045600,-0.07,0.01,0.392535369,1.825037454,0.108594369
5046300,-0.07,0.01,0.392477955,1.824431584,0.108620486
5047000,-0.07,0.01,0.39213202,1.82425536,0.108583462
5047700,-0.07,0.01,0.391782893,1.824178158,0.108613531
5048400,-0.06,0.01,0.391441276,1.823802957,0.10865127
5049100,-0.07,0,0.391650006,1.824173711,0.108653408
5049800,-0.07,0,0.391981382,1.823691238,0.108676767
5050500,-0.07,0,0.391885241,1.823465357,0.108690802
5051200,-0.08,0,0.391958691,1.82334378,0.108656687
5051900,-0.07,0,0.391410074,1.823728354,0.108655743
5052600,-0.06,0,0.391391343,1.82361977,0.10863858
5053300,-0.06,0,0.391522194,1.823716067,0.108641369
5054000,-0.06,0,0.391836778,1.822486943,0.108662698
5054700,-0.06,0,0.391788575,1.822442909,0.108666017
5055400,-0.05,0,0.391049327,1.822292433,0.108669549
5056100,-0.05,0,0.391066332,1.822324676,0.108673034
5056800,-0.06,0,0.390643938,1.822321948,0.108666074
5057500,-0.06,0,0.390643938,1.822321948,0.108666074
5058200,-0.06,0,0.390622504,1.821514454,0.108659447
5058900,-0.06,0,0.390617885,1.821714457,0.108644171
5059600,-0.06,0,0.390543573,1.821077615,0.108611019
5060300,-0.05,0,0.390310964,1.821196913,0.108616928
5061000,-0.05,0,0.390284022,1.821391905,0.108605816
5061700,-0.06,0,0.39052249,1.820611337,0.108610666
5062400,-0.06,0,0.39031542,1.820891758,0.108589657
5063100,-0.06,0,0.389940011,1.820600963,0.108573292
5063800,-0.06,0,0.390265487,1.820508187,0.108557101
5064500,-0.06,0,0.390059387,1.820122437,0.108552002
5065200,-0.06,0,0.390089489,1.819411189,0.108554678
5065900,-0.06,0,0.389990924,1.819334472,0.108552569
5066600,-0.07,0,0.389565903,1.820050316,0.1085183
5067300,-0.08,0,0.38939769,1.820621361,0.108458903
5068000,-0.09,0,0.390025109,1.820261766,0.108461584
5068700,-0.09,0,0.389814742,1.820039813,0.108445472
5069400,-0.1,0,0.389984804,1.820213642,0.108407703
5070100,-0.1,0,0.390061425,1.82002679,0.10841252
5070800,-0.1,0,0.389640513,1.81988707,0.10838184
5071500,-0.1,0,0.389612245,1.81965611,0.108386643
5072200,-0.1,0,0.389284547,1.819614276,0.108366711
5072900,-0.09,0,0.389039518,1.82007995,0.108342465
5073600,-0.09,0,0.388783194,1.819853401,0.108325974
5074300,-0.09,0,0.388095492,1.820126473,0.108325178
5075000,-0.09,0,0.387754798,1.819986098,0.108286452
5075700,-0.08,0,0.387305429,1.819972428,0.108288814
5076400,-0.08,0,0.387188316,1.819997411,0.108251075
5077100,-0.08,0,0.387188316,1.819997411,0.108251075
5077800,-0.08,0,0.387379392,1.819895758,0.108261243
5078500,-0.08,0,0.387200519,1.819214934,0.108241898
5079200,-0.08,0,0.387115256,1.818774831,0.108254731
5079900,-0.07,0,0.38693038,1.818924068,0.108205268
5080600,-0.05,0.02,0.386710726,1.818923913,0.108170778
5081300,-0.05,0.02,0.386332132,1.819568547,0.108164862
5082000,-0.05,0.02,0.386332132,1.819568547,0.108164862
5082700,-0.05,0.02,0.386196684,1.819148612,0.108136643
5083400,-0.05,0.02,0.386128735,1.819110319,0.108133637
5084100,-0.06,0.02,0.386002069,1.818698565,0.108115689
5084800,-0.06,0.02,0.385356644,1.818901297,0.108105101
5085500,-0.06,0.02,0.385489396,1.81888104,0.108140468
5086200,-0.05,0.02,0.384893225,1.819156888,0.108132375
5086900,-0.05,0.02,0.385271412,1.818848956,0.108122025
5087600,-0.06,0.02,0.385219124,1.819020873,0.108110542
5088300,-0.04,0.04,0.384882606,1.819097396,0.108072928
5089000,-0.04,0.04,0.384818954,1.819059383,0.108069681
5089700,-0.04,0.04,0.384681326,1.818809273,0.108036736
5090400,-0.05,0.04,0.384627231,1.818747796,0.108033182
5091100,-0.05,0.04,0.383918374,1.818101341,0.108038647
5091800,-0.05,0.04,0.38350642,1.818321243,0.108045492
5092500,-0.05,0.04,0.383418449,1.818268585,0.108041876
5093200,-0.03,0.05,0.383527276,1.817751259,0.108017991
5093900,-0.03,0.05,0.383419393,1.817763027,0.108042413
5094600,-0.04,0.05,0.383051112,1.817573699,0.108053177
5095300,-0.04,0.05,0.382410687,1.818099384,0.108060984
5096000,-0.03,0.06,0.382076402,1.81803413,0.108038577
5096700,-0.05,0.06,0.382400346,1.816794931,0.108043207
5097400,-0.04,0.07,0.382391728,1.816629729,0.108059867
5098100,-0.03,0.07,0.381818661,1.816040052,0.108066283
5098800,-0.01,0.08,0.38181976,1.815140677,0.108077664
5099500,-0.01,0.08,0.381314182,1.815237235,0.108085712
5100200,-0.01,0.08,0.381414188,1.814826064,0.108083494
5100900,0,0.08,0.381007381,1.814959681,0.108073332
5101600,-0.01,0.08,0.380766817,1.814788464,0.108074867
5102300,-0.02,0.08,0.38071873,1.814083404,0.108088863
5103000,-0.02,0.08,0.380655249,1.814025583,0.108085926
5103700,-0.02,0.08,0.380914609,1.814016855,0.108054393
5104400,-0.02,0.08,0.380565777,1.813597786,0.108059593
5105100,-0.03,0.08,0.380523676,1.813502145,0.10804197
5105800,-0.03,0.08,0.380523676,1.813502145,0.10804197
5106500,-0.03,0.08,0.380523676,1.813502145,0.10804197
5107200,-0.03,0.08,0.380487286,1.813365226,0.108022997
5107900,-0.03,0.08,0.380299183,1.813274959,0.108040182
5108600,-0.03,0.08,0.380145761,1.813141927,0.108031036
5109300,-0.03,0.08,0.379908443,1.812841631,0.108053989
5110000,-0.04,0.07,0.379609503,1.812724971,0.108022722
5110700,-0.04,0.07,0.379246969,1.812331875,0.108040459
5111400,-0.05,0.07,0.379458028,1.812241468,0.108039586
5112100,-0.06,0.07,0.379087976,1.812027677,0.107990668
5112800,-0.06,0.07,0.379087976,1.812027677,0.107990668
5113500,-0.05,0.07,0.379432835,1.812090007,0.108004207
5114200,-0.06,0.07,0.379025644,1.811836752,0.108003337
5114900,-0.06,0.07,0.379025644,1.811836752,0.108003337
5115600,-0.06,0.07,0.379003938,1.811111386,0.10798843
5116300,-0.09,0.06,0.378836829,1.81064844,0.107956498
5117000,-0.09,0.06,0.378634728,1.811031313,0.107972225
5117700,-0.1,0.05,0.378110579,1.81088318,0.107965772
5118400,-0.09,0.05,0.378265516,1.810850485,0.10799025
5119100,-0.1,0.05,0.37810694,1.810797427,0.107951994
5119800,-0.09,0.05,0.378321592,1.810813737,0.107926987
5120500,-0.1,0.05,0.378265885,1.810766308,0.107924247
5121200,-0.1,0.05,0.377946677,1.810350689,0.10793082
5121900,-0.11,0.05,0.377559626,1.810319892,0.107924206
5122600,-0.11,0.05,0.37739747,1.810182603,0.107907282
5123300,-0.1,0.05,0.377793107,1.810340317,0.107890813
5124000,-0.1,0.05,0.377479103,1.81084043,0.107899933
5124700,-0.11,0.05,0.37699339,1.810619415,0.107872139
5125400,-0.09,0.05,0.376690071,1.810553536,0.107855186
5126100,-0.11,0.04,0.375920632,1.81061591,0.107830954
5126800,-0.12,0.03,0.375423812,1.810896108,0.107827105
5127500,-0.12,0.03,0.375531666,1.810196709,0.107806941
5128200,-0.12,0.03,0.375587374,1.8099447,0.107798212
5128900,-0.11,0.04,0.375656717,1.810061477,0.107765728
5129600,-0.11,0.04,0.375685132,1.809503166,0.107741514
5130300,-0.11,0.04,0.375130956,1.809493966,0.107737472
5131000,-0.11,0.04,0.374483655,1.809869227,0.107729893
5131700,-0.11,0.04,0.374403164,1.809599395,0.107735198
5132400,-0.12,0.04,0.374485893,1.809709747,0.107702054
5133100,-0.11,0.04,0.374425549,1.810087115,0.107711429
5133800,-0.12,0.04,0.374354519,1.810003134,0.107708388
5134500,-0.12,0.04,0.374002825,1.809247127,0.107696923
5135200,-0.13,0.04,0.374053221,1.809136317,0.107670865
5135900,-0.14,0.03,0.374336621,1.808404219,0.107687252
5136600,-0.14,0.03,0.373804755,1.808583204,0.107718159
5137300,-0.13,0.03,0.373868601,1.808748743,0.107709261
5138000,-0.13,0.03,0.373838227,1.808706322,0.107708345
5138700,-0.14,0.03,0.373832054,1.807740932,0.107715364
5139400,-0.13,0.03,0.373799078,1.807510539,0.107688107
5140100,-0.12,0.04,0.373336876,1.808063982,0.107700902
5140800,-0.12,0.04,0.373336876,1.808063982,0.107700902
5141500,-0.11,0.04,0.373310384,1.808022074,0.107699412
5142200,-0.11,0.04,0.373310384,1.808022074,0.107699412
5142900,-0.1,0.04,0.373468394,1.807323462,0.107680134
5143600,-0.1,0.04,0.373484551,1.807072682,0.107707098
5144300,-0.1,0.04,0.373484551,1.807072682,0.107707098
5145000,-0.09,0.04,0.373407029,1.806899566,0.10768979
5145700,-0.1,0.04,0.373342334,1.806882724,0.107709031
5146400,-0.09,0.04,0.373515749,1.806238297,0.107694564
5147100,-0.08,0.04,0.373325005,1.806911667,0.107688288
5147800,-0.08,0.04,0.373325005,1.806911667,0.107688288
5148500,-0.08,0.04,0.37359115,1.806817278,0.107688668
5149200,-0.09,0.03,0.373324871,1.806574669,0.107685561
5149900,-0.09,0.03,0.373093438,1.806388018,0.107674934
5150600,-0.08,0.04,0.373115804,1.805746515,0.107639876
5151300,-0.07,0.04,0.373003097,1.805876637,0.107647923
5152000,-0.08,0.03,0.373345403,1.805301289,0.107629163
5152700,-0.09,0.03,0.372967071,1.805256228,0.107631934
5153400,-0.08,0.03,0.372779767,1.805184194,0.107596023
5154100,-0.08,0.03,0.372617761,1.805188022,0.107582028
5154800,-0.08,0.03,0.37243859,1.804831296,0.107534452
5155500,-0.07,0.03,0.372097073,1.805426084,0.107528614
5156200,-0.09,0.02,0.371749859,1.805018242,0.107544329
5156900,-0.08,0.02,0.371771121,1.804919977,0.107531292
5157600,-0.08,0.02,0.372257053,1.804651092,0.107495375
5158300,-0.08,0.02,0.372031072,1.804259979,0.107495849
5159000,-0.08,0.02,0.3721031,1.803808496,0.107488451
5159700,-0.09,0.02,0.371527287,1.803422769,0.107492071
5160400,-0.08,0.02,0.370998992,1.803776456,0.107513129
5161100,-0.08,0.02,0.370935458,1.803567956,0.10748987
5161800,-0.09,0.02,0.37050268,1.803148406,0.1075174
5162500,-0.09,0.02,0.370727653,1.803043803,0.107514625
5163200,-0.1,0.02,0.37078472,1.803020872,0.107519318
5163900,-0.1,0.02,0.37040678,1.80288824,0.107511287
5164600,-0.09,0.02,0.370184603,1.802886851,0.107488761
5165300,-0.11,0.02,0.369855297,1.803021256,0.107484187
5166000,-0.12,0.01,0.368878754,1.803111286,0.10745813
5166700,-0.12,0.01,0.369467228,1.802745692,0.107439971
5167400,-0.12,0.01,0.368982668,1.802871789,0.107459593
5168100,-0.12,0.01,0.368907197,1.80270015,0.107429756
5168800,-0.12,0.01,0.368939344,1.802450338,0.107417303
5169500,-0.1,0.02,0.369157943,1.801704286,0.107432358
5170200,-0.1,0.02,0.369388216,1.801633979,0.107427568
5170900,-0.11,0.01,0.369400758,1.80133816,0.107433007
5171600,-0.11,0.01,0.369187847,1.801623238,0.107429861
5172300,-0.1,0.02,0.368843376,1.80187262,0.107401666
5173000,-0.1,0.02,0.368930169,1.80167949,0.107391434
5173700,-0.11,0.02,0.36892233,1.801643652,0.107389092
5174400,-0.1,0.02,0.369464694,1.801112027,0.107411101
5175100,-0.1,0.02,0.36920562,1.800919232,0.107420677
5175800,-0.1,0.02,0.368965567,1.800704939,0.107420428
5176500,-0.1,0.02,0.368887983,1.800493388,0.107409029
5177200,-0.11,0.02,0.368797684,1.799918655,0.10740226
5177900,-0.11,0.02,0.368594236,1.800253756,0.107415629
5178600,-0.12,0.02,0.368129377,1.800271527,0.107405814
5179300,-0.12,0.02,0.367874749,1.800623166,0.107391869
5180000,-0.11,0.02,0.368228003,1.800240203,0.107370315
5180700,-0.11,0.03,0.36848042,1.79994684,0.10732145
5181400,-0.1,0.03,0.368360582,1.79986611,0.107287254
5182100,-0.08,0.03,0.368242091,1.799752788,0.107231874
5182800,-0.09,0.03,0.368451806,1.799718119,0.107191629
5183500,-0.09,0.03,0.368409923,1.799543041,0.107190461
5184200,-0.06,0.03,0.368731386,1.799368951,0.107158998
5184900,-0.06,0.03,0.36836491,1.799427513,0.107150924
5185600,-0.06,0.03,0.368827931,1.79901528,0.107144668
5186300,-0.05,0.03,0.368163781,1.799113691,0.107152152
5187000,-0.05,0.03,0.368391369,1.798549863,0.107139577
5187700,-0.05,0.03,0.36859452,1.798648346,0.107126572
5188400,-0.04,0.04,0.368550937,1.798649315,0.107145594
5189100,-0.04,0.04,0.368550937,1.798649315,0.107145594
5189800,-0.05,0.03,0.368154712,1.798658213,0.107149174
5190500,-0.05,0.03,0.367571995,1.798907656,0.107129672
5191200,-0.05,0.03,0.367068062,1.7991277,0.10710833
5191900,-0.05,0.03,0.367528091,1.799105632,0.107097759
5192600,-0.06,0.02,0.36757053,1.798405718,0.107117727
5193300,-0.06,0.02,0.367589191,1.798434452,0.107129708
5194000,-0.06,0.02,0.366623323,1.798873611,0.10711412
5194700,-0.05,0.03,0.366630441,1.798872292,0.107133504
5195400,-0.05,0.03,0.367018317,1.799119285,0.107138896
5196100,-0.06,0.03,0.367288059,1.798617274,0.107148091
5196800,-0.06,0.03,0.367086267,1.798404866,0.107145564
5197500,-0.06,0.03,0.366873479,1.798491274,0.107106415
5198200,-0.06,0.03,0.366873479,1.798491274,0.107106415
5198900,-0.06,0.03,0.366648346,1.798667345,0.107100643
5199600,-0.07,0.03,0.366813453,1.797734525,0.107135651
5200300,-0.06,0.03,0.366962289,1.797432962,0.107151336
5201000,-0.05,0.04,0.36692276,1.797270485,0.107136032
5201700,-0.04,0.05,0.366788048,1.796974466,0.107152397
5202400,-0.04,0.05,0.366776596,1.796897627,0.107130204
5203100,-0.05,0.05,0.367004083,1.79688076,0.107158971
5203800,-0.05,0.05,0.367151846,1.796591486,0.107174196
5204500,-0.06,0.04,0.36631349,1.79637639,0.107174846
5205200,-0.06,0.04,0.366409235,1.796620706,0.1071711
5205900,-0.06,0.04,0.366201929,1.7969035,0.107170751
5206600,-0.06,0.04,0.366157257,1.79689812,0.107181677
5207300,-0.06,0.04,0.366135582,1.796909036,0.107200032
5208000,-0.06,0.04,0.366567713,1.796372029,0.107219812
5208700,-0.05,0.04,0.366524113,1.796324665,0.107219494
5209400,-0.06,0.04,0.365762391,1.79662722,0.10721959
5210100,-0.08,0.04,0.365626579,1.79706702,0.10719284
5210800,-0.08,0.04,0.365568594,1.79699709,0.107190759
5211500,-0.08,0.04,0.36566419,1.796553085,0.10722714
5212200,-0.08,0.04,0.36566419,1.796553085,0.10722714
5212900,-0.1,0.04,0.365395249,1.796833102,0.107239865
5213600,-0.1,0.04,0.365285273,1.7969088,0.107233717
5214300,-0.1,0.05,0.36568319,1.796510536,0.107229378
5215000,-0.11,0.05,0.365520333,1.796427333,0.107221127
5215700,-0.12,0.04,0.365023341,1.796629523,0.107199118
5216400,-0.12,0.04,0.365186637,1.796265307,0.10719204
5217100,-0.13,0.04,0.36523104,1.796066246,0.107182039
5217800,-0.13,0.04,0.365232218,1.795896848,0.107185321
5218500,-0.13,0.04,0.36559143,1.79585905,0.107149182
5219200,-0.14,0.04,0.365413629,1.796052606,0.107170862
5219900,-0.15,0.04,0.365660663,1.795845499,0.107170837
5220600,-0.16,0.04,0.365513635,1.795458535,0.107168274
5221300,-0.17,0.04,0.365283406,1.795103069,0.107170904
5222000,-0.18,0.04,0.365197828,1.795484437,0.107166275
5222700,-0.18,0.04,0.365322897,1.795515362,0.107150483
5223400,-0.18,0.04,0.365398913,1.795572981,0.10713284
5224100,-0.18,0.04,0.365788826,1.795091726,0.107128228
5224800,-0.19,0.03,0.365357416,1.795557278,0.107101134
5225500,-0.19,0.03,0.365059624,1.795338267,0.107091793
5226200,-0.19,0.04,0.36517383,1.795356318,0.107113718
5226900,-0.19,0.04,0.364951275,1.795576748,0.107134477
5227600,-0.19,0.04,0.365066841,1.795071952,0.107116903
5228300,-0.19,0.04,0.364982678,1.795158982,0.107104778
5229000,-0.19,0.04,0.364994483,1.795379503,0.107082361
5229700,-0.18,0.04,0.365032902,1.795232166,0.107090837
5230400,-0.17,0.04,0.364717374,1.796001851,0.107077867
5231100,-0.18,0.03,0.364581583,1.795550831,0.107097914
5231800,-0.18,0.03,0.364601654,1.795824429,0.107088175
5232500,-0.2,0.02,0.364111411,1.796114026,0.107069974
5233200,-0.2,0.03,0.364187704,1.796202586,0.107070046
5233900,-0.19,0.04,0.364351531,1.796333129,0.107069924
5234600,-0.2,0.04,0.364470846,1.795913921,0.107051984
5235300,-0.19,0.05,0.364378243,1.795998989,0.10703737
5236000,-0.19,0.05,0.36406909,1.795958729,0.107029825
5236700,-0.2,0.05,0.363963172,1.796370092,0.107026567
5237400,-0.19,0.05,0.364351127,1.795966544,0.107029232
5238100,-0.2,0.05,0.363917267,1.795499693,0.107022826
5238800,-0.21,0.05,0.364171096,1.79565586,0.106994313
5239500,-0.2,0.05,0.363938997,1.795471151,0.106997219
5240200,-0.2,0.05,0.364249965,1.795724388,0.106984336
5240900,-0.21,0.04,0.363625788,1.795862248,0.106994321
5241600,-0.21,0.04,0.363563034,1.795836678,0.107006701
5242300,-0.22,0.04,0.363927181,1.795502198,0.107001149
5243000,-0.22,0.04,0.363927181,1.795502198,0.107001149
5243700,-0.21,0.05,0.364018418,1.79569793,0.106977008
5244400,-0.2,0.05,0.363897772,1.796192564,0.106972815
5245100,-0.21,0.05,0.363609012,1.795958165,0.106990056
5245800,-0.22,0.05,0.363627583,1.795174832,0.106973835
5246500,-0.2,0.05,0.363737981,1.795013129,0.106949584
5247200,-0.2,0.05,0.363587561,1.795033963,0.106923969
5247900,-0.2,0.05,0.363878376,1.795204994,0.106910336
5248600,-0.22,0.05,0.363677793,1.795003749,0.106943828
5249300,-0.22,0.05,0.363867186,1.794526686,0.106919881
5250000,-0.23,0.05,0.363846867,1.794504075,0.106918832
5250700,-0.23,0.05,0.363790777,1.794422672,0.106905466
5251400,-0.24,0.05,0.363512631,1.794220624,0.106909035
5252100,-0.24,0.05,0.363367669,1.794339439,0.106930482
5252800,-0.23,0.04,0.36369815,1.794038079,0.106911687
5253500,-0.22,0.04,0.363943055,1.793411224,0.106896189
5254200,-0.22,0.04,0.363900546,1.793351436,0.106894481
5254900,-0.22,0.04,0.363833745,1.793300148,0.106892246
5255600,-0.22,0.04,0.363382563,1.79339519,0.106902344
5256300,-0.21,0.05,0.36331734,1.793265904,0.106880316
